,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
128," Process Create:
",-,2022-10-25 01:25:28.901,{fb91fd7c-3b08-6357-6200-000000000d00},3800,,,,C:\Windows\System32\netsh.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Network Command Shell,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,netsh.exe,"""C:\Windows\system32\netsh.exe"" interface ip set address ""Ethernet 3"" static 10.0.0.2 255.255.255.0",C:\Users\vagrant\Documents\,{fb91fd7c-3b05-6357-d2c2-040000000000},0x4C2D2,0,High,"MD5=758B8449357017A158163ECC0E5E52B2,SHA256=D70D165B6706C61C56F2CA91307F4BBDB9846ACAE1DA3CFD84BF978FFB21AF23,IMPHASH=90B4317BE51850B8EF9F14EB56FB7DDC",{fb91fd7c-3b08-6357-6100-000000000d00},3724,C:\Windows\system32\wsmprovhost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
129," Registry value set:
",-,2022-10-25 01:25:29.768,{fb91fd7c-ca5c-6356-1700-000000000d00},644,,,,C:\Windows\system32\svchost.exe,NT AUTHORITY\LOCAL SERVICE,SetValue,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\NetworkList\Profiles\{E18ABD4E-BC17-4124-AA94-2CED2B2E69DD}\DateLastConnected,Binary Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130," Process Create:
",-,2022-10-25 01:25:30.167,{fb91fd7c-3b0a-6357-6400-000000000d00},3924,,,,C:\Windows\System32\winrshost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for WinRM's Remote Shell plugin,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,winrshost.exe,C:\Windows\system32\WinrsHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=BF647BDF510B2504A3503E075A0E5ECF,SHA256=401441DB1DBE8189EB5CF230714D8271F10F1023E893901C6DB95E6325B46884,IMPHASH=94B88BB1A488481A09FB94AE3B531ED2",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
131," Dns query:
",-,2022-10-25 01:25:29.312,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc,0,10.0.2.15;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132," Dns query:
",-,2022-10-25 01:25:29.496,{fb91fd7c-ca5c-6356-1600-000000000d00},368,wpad,9003,-,C:\Windows\System32\svchost.exe,NT AUTHORITY\LOCAL SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133," Dns query:
",-,2022-10-25 01:25:29.602,{fb91fd7c-ca5c-6356-1a00-000000000d00},1044,dc,0,fe80::154a:cd08:8e86:d8c;10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134," Dns query:
",-,2022-10-25 01:25:29.678,{fb91fd7c-ca5c-6356-1a00-000000000d00},1044,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135," Dns query:
",-,2022-10-25 01:25:29.845,{fb91fd7c-ca5c-6356-1a00-000000000d00},1044,pmjjfrfhu,9003,-,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136," Process Create:
",-,2022-10-25 01:25:32.029,{fb91fd7c-3b0c-6357-6600-000000000d00},3992,,,,C:\Windows\System32\taskhostw.exe,NT AUTHORITY\NETWORK SERVICE,,,,10.0.17763.831 (WinBuild.160101.0800),Host Process for Windows Tasks,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,taskhostw.exe,taskhostw.exe network,C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=106B2AEC107DFD22DB51C7A1B29623F8,SHA256=CA620F4DE4A426F129445E4D8A545B7B08B021080E7375A3EA3ED8C8A7212A8F,IMPHASH=9839C7FD9649496B162F72128209528A",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
137," Process Create:
",-,2022-10-25 01:25:32.546,{fb91fd7c-3b0c-6357-6700-000000000d00},4004,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"C:\Windows\system32\cmd.exe /C ""hostname""",C:\Users\vagrant\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b0a-6357-6400-000000000d00},3924,C:\Windows\system32\WinrsHost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
138," Dns query:
",-,2022-10-25 01:25:34.524,{fb91fd7c-ca5c-6356-1a00-000000000d00},1044,dc.mshome.net,9003,type:  6 ;,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139," Dns query:
",-,2022-10-25 01:25:35.932,{fb91fd7c-ca5c-6356-1a00-000000000d00},1044,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140," Process Create:
",-,2022-10-25 01:25:37.499,{fb91fd7c-3b11-6357-6800-000000000d00},4064,,,,C:\Windows\System32\HOSTNAME.EXE,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Hostname APP,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,hostname.exe,hostname,C:\Users\vagrant\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=7F95220A65A5A5D4A98873E86EF2E549,SHA256=1BFF2907C456F99277F45F9B2A21B1B3F11F6C01587D9E6D6F0B2B5F1472FE92,IMPHASH=5CD891320C666621E9783444DB8CBA78",{fb91fd7c-3b0c-6357-6700-000000000d00},4004,"C:\Windows\system32\cmd.exe /C ""hostname""",MSHOME\vagrant,,,,,,,,,,,,
141," Process Create:
",-,2022-10-25 01:25:41.678,{fb91fd7c-3b15-6357-6900-000000000d00},4088,,,,C:\Windows\System32\slui.exe,NT AUTHORITY\NETWORK SERVICE,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Activation Client,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,slui.exe,"""C:\Windows\System32\SLUI.exe"" RuleId=8244d55f-dcd7-4010-8151-2a5af187b1ed;Action=NotifyUser;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=7783a126-c108-4cf7-b59f-13c78c7a7337;NotificationInterval=240;Trigger=TimerEvent",C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=68974B8AD1EE9B8F59E93A799474A339,SHA256=42B6BBECE4CDE24C4BD93D3D640B9300589E8311FF6232E02558952854484C41,IMPHASH=F2014F5555EEFEC494A169DEEBA0FEE5",{fb91fd7c-3afa-6357-4e00-000000000d00},2920,C:\Windows\system32\SppExtComObj.exe -Embedding,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,
142," Process Create:
",-,2022-10-25 01:25:50.181,{fb91fd7c-3b1e-6357-6c00-000000000d00},2620,,,,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,C:\Windows\system32\cmd.exe /d /c C:\Windows\system32\silcollector.cmd configure,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-ca5b-6356-1400-000000000d00},312,C:\Windows\system32\svchost.exe -k netsvcs -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
143," Process Create:
",-,2022-10-25 01:25:49.677,{fb91fd7c-3b1d-6357-6b00-000000000d00},3240,,,,C:\Windows\System32\wsmprovhost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host process for WinRM plug-ins,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsmprovhost.exe,C:\Windows\system32\wsmprovhost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=AB4AB98654635CABADB5F1A60BDA1C05,SHA256=5FCCFF57D379CDC4CF6196FEF554CEF753B4C76DC315F371F90AEBF07B6A18C3,IMPHASH=566283D9BC4787CDF98CCF90FD58FC2E",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
144," Dns query:
",-,2022-10-25 01:25:52.388,{fb91fd7c-ca5c-6356-1600-000000000d00},368,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\svchost.exe,NT AUTHORITY\LOCAL SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145," File created:
",-,2022-10-25 01:25:53.639,{fb91fd7c-3b1d-6357-6b00-000000000d00},3240,,,,C:\Windows\system32\wsmprovhost.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,C:\Users\vagrant\AppData\Local\Temp\__PSScriptPolicyTest_yqes5ow1.ify.ps1,2022-10-25 01:25:53.639,,,,,,,,,,
146," Process Create:
",-,2022-10-25 01:25:56.511,{fb91fd7c-3b24-6357-6e00-000000000d00},3420,,,,C:\Windows\System32\net.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Net Command,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,net.exe,"""C:\Windows\system32\net.exe"" use shared",C:\Users\vagrant\Documents\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=AE61D8F04BCDE8158304067913160B31,SHA256=25C8266D2BC1D5626DCDF72419838B397D28D44D00AC09F02FF4E421B43EC369,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07",{fb91fd7c-3b1d-6357-6b00-000000000d00},3240,C:\Windows\system32\wsmprovhost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
147," Process Create:
",-,2022-10-25 01:25:56.682,{fb91fd7c-3b24-6357-7000-000000000d00},3384,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c mklink /D C:\shared \\vboxsvr\shared",C:\Users\vagrant\Documents\,{fb91fd7c-3b0a-6357-6f5d-050000000000},0x55D6F,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b1d-6357-6b00-000000000d00},3240,C:\Windows\system32\wsmprovhost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
148," Process Create:
",-,2022-10-25 01:25:56.839,{fb91fd7c-3b24-6357-7200-000000000d00},3564,,,,C:\Windows\System32\cmd.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,C:\Windows\system32\cmd.exe /c C:\Windows\system32\reg.exe query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b1e-6357-6c00-000000000d00},2620,C:\Windows\system32\cmd.exe /d /c C:\Windows\system32\silcollector.cmd configure,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
149," Process Create:
",-,2022-10-25 01:25:56.872,{fb91fd7c-3b24-6357-7300-000000000d00},3508,,,,C:\Windows\System32\reg.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Registry Console Tool,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,reg.exe,C:\Windows\system32\reg.exe  query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8A93ACAC33151793F8D52000071C0B06,SHA256=19316D4266D0B776D9B2A05D5903D8CBC8F0EA1520E9C2A7E6D5960B6FA4DCAF,IMPHASH=BE482BE427FE212CFEF2CDA0E61F19AC",{fb91fd7c-3b24-6357-7200-000000000d00},3564,C:\Windows\system32\cmd.exe /c C:\Windows\system32\reg.exe query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
150," Process Create:
",-,2022-10-25 01:25:57.067,{fb91fd7c-3b25-6357-7500-000000000d00},3580,,,,C:\Windows\System32\winrshost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for WinRM's Remote Shell plugin,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,winrshost.exe,C:\Windows\system32\WinrsHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=BF647BDF510B2504A3503E075A0E5ECF,SHA256=401441DB1DBE8189EB5CF230714D8271F10F1023E893901C6DB95E6325B46884,IMPHASH=94B88BB1A488481A09FB94AE3B531ED2",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
151," Process Create:
",-,2022-10-25 01:25:57.148,{fb91fd7c-3b25-6357-7700-000000000d00},1228,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"C:\Windows\system32\cmd.exe /C ""hostname""",C:\Users\vagrant\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b25-6357-7500-000000000d00},3580,C:\Windows\system32\WinrsHost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
152," Process Create:
",-,2022-10-25 01:25:57.174,{fb91fd7c-3b25-6357-7800-000000000d00},3852,,,,C:\Windows\System32\HOSTNAME.EXE,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Hostname APP,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,hostname.exe,hostname,C:\Users\vagrant\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=7F95220A65A5A5D4A98873E86EF2E549,SHA256=1BFF2907C456F99277F45F9B2A21B1B3F11F6C01587D9E6D6F0B2B5F1472FE92,IMPHASH=5CD891320C666621E9783444DB8CBA78",{fb91fd7c-3b25-6357-7700-000000000d00},1228,"C:\Windows\system32\cmd.exe /C ""hostname""",MSHOME\vagrant,,,,,,,,,,,,
153," Process Create:
",-,2022-10-25 01:25:57.280,{fb91fd7c-3b25-6357-7900-000000000d00},3828,,,,C:\Windows\System32\wsmprovhost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host process for WinRM plug-ins,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wsmprovhost.exe,C:\Windows\system32\wsmprovhost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=AB4AB98654635CABADB5F1A60BDA1C05,SHA256=5FCCFF57D379CDC4CF6196FEF554CEF753B4C76DC315F371F90AEBF07B6A18C3,IMPHASH=566283D9BC4787CDF98CCF90FD58FC2E",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
154," File created:
",-,2022-10-25 01:25:57.873,{fb91fd7c-3b25-6357-7900-000000000d00},3828,,,,C:\Windows\system32\wsmprovhost.exe,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,C:\Users\vagrant\AppData\Local\Temp\__PSScriptPolicyTest_31e4tvph.jol.ps1,2022-10-25 01:25:57.873,,,,,,,,,,
155," Registry value set:
",T1101,2022-10-25 01:25:58.185,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Control\Lsa\nolmhash,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
156," Process Create:
",-,2022-10-25 01:25:58.256,{fb91fd7c-3b26-6357-7a00-000000000d00},3764,,,,C:\Windows\System32\net.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Net Command,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,net.exe,"""C:\Windows\system32\net.exe"" use vagrant",C:\Users\vagrant\Documents\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=AE61D8F04BCDE8158304067913160B31,SHA256=25C8266D2BC1D5626DCDF72419838B397D28D44D00AC09F02FF4E421B43EC369,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07",{fb91fd7c-3b25-6357-7900-000000000d00},3828,C:\Windows\system32\wsmprovhost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
157," Process Create:
",-,2022-10-25 01:25:58.684,{fb91fd7c-3b26-6357-7d00-000000000d00},3188,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"""C:\Windows\system32\cmd.exe"" /c mklink /D C:\vagrant \\vboxsvr\vagrant",C:\Users\vagrant\Documents\,{fb91fd7c-3b24-6357-92c4-050000000000},0x5C492,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b25-6357-7900-000000000d00},3828,C:\Windows\system32\wsmprovhost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
158," Process Create:
",-,2022-10-25 01:25:59.120,{fb91fd7c-3b27-6357-7f00-000000000d00},880,,,,C:\Windows\System32\winrshost.exe,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for WinRM's Remote Shell plugin,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,winrshost.exe,C:\Windows\system32\WinrsHost.exe -Embedding,C:\Windows\system32\,{fb91fd7c-3b27-6357-8513-060000000000},0x61385,0,High,"MD5=BF647BDF510B2504A3503E075A0E5ECF,SHA256=401441DB1DBE8189EB5CF230714D8271F10F1023E893901C6DB95E6325B46884,IMPHASH=94B88BB1A488481A09FB94AE3B531ED2",{fb91fd7c-ca59-6356-0e00-000000000d00},764,C:\Windows\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
159," Dns query:
",-,2022-10-25 01:25:59.546,{fb91fd7c-3afa-6357-4e00-000000000d00},2920,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\System32\SppExtComObj.Exe,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160," Process Create:
",-,2022-10-25 01:25:59.573,{fb91fd7c-3b27-6357-8100-000000000d00},2264,,,,C:\Windows\System32\cmd.exe,MSHOME\vagrant,,,,10.0.17763.592 (WinBuild.160101.0800),Windows Command Processor,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,Cmd.Exe,"C:\Windows\system32\cmd.exe /C ""hostname""",C:\Users\vagrant\,{fb91fd7c-3b27-6357-8513-060000000000},0x61385,0,High,"MD5=975B45B669930B0CC773EAF2B414206F,SHA256=3656F37A1C6951EC4496FABB8EE957D3A6E3C276D5A3785476B482C9C0D32EA2,IMPHASH=272245E2988E1E430500B852C4FB5E18",{fb91fd7c-3b27-6357-7f00-000000000d00},880,C:\Windows\system32\WinrsHost.exe -Embedding,MSHOME\vagrant,,,,,,,,,,,,
161," Process Create:
",-,2022-10-25 01:25:59.736,{fb91fd7c-3b27-6357-8200-000000000d00},672,,,,C:\Windows\System32\HOSTNAME.EXE,MSHOME\vagrant,,,,10.0.17763.1 (WinBuild.160101.0800),Hostname APP,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,hostname.exe,hostname,C:\Users\vagrant\,{fb91fd7c-3b27-6357-8513-060000000000},0x61385,0,High,"MD5=7F95220A65A5A5D4A98873E86EF2E549,SHA256=1BFF2907C456F99277F45F9B2A21B1B3F11F6C01587D9E6D6F0B2B5F1472FE92,IMPHASH=5CD891320C666621E9783444DB8CBA78",{fb91fd7c-3b27-6357-8100-000000000d00},2264,"C:\Windows\system32\cmd.exe /C ""hostname""",MSHOME\vagrant,,,,,,,,,,,,
162," Dns query:
",-,2022-10-25 01:26:00.078,{fb91fd7c-ca57-6356-0c00-000000000d00},580,mshome.net.,0,type:  2 ns1-35.azure-dns.com;type:  2 ns2-35.azure-dns.net;type:  2 ns3-35.azure-dns.org;type:  2 ns4-35.azure-dns.info;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163," Dns query:
",-,2022-10-25 01:26:00.092,{fb91fd7c-ca57-6356-0c00-000000000d00},580,ns2-35.azure-dns.net,0,::ffff:150.171.16.35;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164," Dns query:
",-,2022-10-25 01:26:11.113,{fb91fd7c-3af2-6357-2900-000000000d00},2232,dc.mshome.net,0,fe80::b9ef:a298:4cca:56f7;fe80::154a:cd08:8e86:d8c;::ffff:10.0.0.2;::ffff:10.0.2.15;,C:\Windows\ADWS\Microsoft.ActiveDirectory.WebServices.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165," Registry object added or deleted:
",-,2022-10-25 01:26:15.405,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\system32\LogonUI.exe,NT AUTHORITY\SYSTEM,DeleteValue,HKU\.DEFAULT\Keyboard Layout\Preload\1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166," Registry object added or deleted:
",-,2022-10-25 01:26:15.405,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\system32\LogonUI.exe,NT AUTHORITY\SYSTEM,DeleteValue,HKU\.DEFAULT\Keyboard Layout\Substitutes\00001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167," Registry value set:
",-,2022-10-25 01:26:15.405,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\system32\LogonUI.exe,NT AUTHORITY\SYSTEM,SetValue,HKU\.DEFAULT\Keyboard Layout\Preload\1,00001409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168," Registry value set:
",-,2022-10-25 01:26:15.405,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\system32\LogonUI.exe,NT AUTHORITY\SYSTEM,SetValue,HKU\.DEFAULT\Keyboard Layout\Substitutes\00001409,00000409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169," Process Create:
",-,2022-10-25 01:26:17.453,{fb91fd7c-3b39-6357-8300-000000000d00},3980,,,,C:\Windows\System32\mpnotify.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1075 (WinBuild.160101.0800),Windows NT Multiple Provider Notification Application,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,mpnotify.exe,mpnotify.exe,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,1,System,"MD5=EC713E42A58FCC6F32A8AF42601A6943,SHA256=909BD459E937642E17C188C998FE0A6E228C4E48CDF8F0645168D4F09A97DAC2,IMPHASH=CD22AC47106D5026EA3B26DED33E58CD",{00000000-0000-0000-0000-000000000000},508,winlogon.exe,-,,,,,,,,,,,,
170," Registry value set:
",-,2022-10-25 01:26:18.513,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\system32\LogonUI.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\LastLoggedOnUser,MSHOME\vagrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\CaptureService_66e43\Start,DWORD (0x00000003),,,,,,,,,,,,,,,,,,,,,,,,,,,,
172," Registry value set:
","T1031,T1050",2022-10-25 01:26:18.904,{fb91fd7c-ca57-6356-0b00-000000000d00},572,,,,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\System\CurrentControlSet\Services\CaptureService_66e43\ImagePath,C:\Windows\system32\svchost.exe -k LocalService -p,,,,,,,,,,,,,,,,,,,,,,,,,,,,
