"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.dataset","event.module","fileset.name","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",logsource,message,"message_id","postfix.mail.auth_method","postfix.mail.bytes","postfix.mail.commands","postfix.mail.from","postfix.mail.login_username","postfix.mail.nrcpt","postfix.mail.queue_id","postfix.mail.remote_address","postfix.mail.remote_host","program.name","program.pid","service.type","source.ip",tags
"Oct 23, 2022 @ 08:56:59.000",vUSPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,024",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",vkSPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,103",emailserver,"SASL authentication failure: Can only find author/en (no password)","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",v0SPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,227",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: bad protocol / cancel","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",wESPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,359",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",wUSPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,470",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",wkSPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,549",emailserver,"SASL authentication failure: Can only find author/en (no password)","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:59.000",w0SPBYQBLP1KQkzRzsOw,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","72,673",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: bad protocol / cancel","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",jUSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","67,963",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",jkSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,074",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",j0SPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,153",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",kESPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,268",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",kUSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,401",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",kkSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,512",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",k0SPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,591",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",lESPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,706",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",lUSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,839",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",lkSPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","68,950",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",l0SPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,029",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",mESPBYQBLP1KQkzRxsPe,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,144",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",mUSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,277",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",mkSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,388",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",m0SPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,467",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",nESPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,582",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",nUSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,715",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",nkSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,826",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",190,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",n0SPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","69,905",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",oESPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","70,020",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",oUSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","70,153",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",okSPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","70,264",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",188,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",o0SPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","70,343",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:58.000",pESPBYQBLP1KQkzRysPG,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","70,458",emailserver,"unknown[10.0.0.1]: SASL plain authentication failed: authentication failure","-","-","-","postfix/smtpd",188,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:57.000",dUSPBYQBLP1KQkzRwsP0,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","65,335",emailserver,"disconnect from unknown[10.0.0.1] auth=0/1 quit=1 commands=1/2","auth=0/1, quit=1, commands=1/2","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:57.000",dkSPBYQBLP1KQkzRwsP0,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","65,446",emailserver,"connect from unknown[10.0.0.1]","-","10.0.0.1",unknown,"postfix/smtpd",154,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 23, 2022 @ 08:56:57.000",d0SPBYQBLP1KQkzRwsP0,".ds-postfix-8.3.3-2022.10.22-000001","-","881f6d38-44d4-4470-9528-12464d517dba",emailserver,"1e0ab50a-41c0-4135-900b-a9bd5a2dce06",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","65,525",emailserver,"SASL authentication failure: Password verification failed","-","-","-","postfix/smtpd",154,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
