"@timestamp","log.file.path","syslog_hostname","syslog_message","syslog_program"
"Oct 22, 2022 @ 13:31:41.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:31:37.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:31:37.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:31:37.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:31:37.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:31:37.000","/var/log/auth.log",6d29bb3e3d3e," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat stop",sudo
"Oct 22, 2022 @ 13:31:31.000","/var/log/auth.log",6d29bb3e3d3e," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat stop",sudo
"Oct 22, 2022 @ 13:31:31.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:31:31.000","/var/log/auth.log",6d29bb3e3d3e,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:31:31.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:31:31.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:31:15.000","/var/log/auth.log",6d29bb3e3d3e,"Accepted publickey for vagrant from 172.17.0.1 port 48562 ssh2: RSA SHA256:lsbtRYvA/onbvAri5DkY2aQ9kixlS+nRF15xrkmDvt4",sshd
"Oct 22, 2022 @ 13:31:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_unix(sshd:session): session opened for user vagrant(uid=1000) by (uid=0)",sshd
"Oct 22, 2022 @ 13:31:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:31:15.000","/var/log/auth.log",6d29bb3e3d3e,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:30:53.000","/var/log/auth.log",6d29bb3e3d3e,"Server listening on 0.0.0.0 port 22.",sshd
"Oct 22, 2022 @ 13:30:53.000","/var/log/auth.log",6d29bb3e3d3e,"Server listening on :: port 22.",sshd
"Oct 22, 2022 @ 13:29:09.000","/var/log/auth.log",1b5189ce427c,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 13:29:09.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 33408",sshd
"Oct 22, 2022 @ 13:29:09.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 33408:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:29:09.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:28:19.000","/var/log/auth.log",1b5189ce427c,"    adam : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=./run.sh",sudo
"Oct 22, 2022 @ 13:28:19.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1001,euid=0",sudo
"Oct 22, 2022 @ 13:28:19.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:28:19.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1001)",sudo
"Oct 22, 2022 @ 13:28:19.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:27:52.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:27:52.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 33408 ssh2",sshd
"Oct 22, 2022 @ 13:27:52.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:27:52.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:27:33.000","/var/log/auth.log",1b5189ce427c,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 22, 2022 @ 13:27:33.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 172.17.0.1 port 41754:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:27:33.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user vagrant 172.17.0.1 port 41754",sshd
"Oct 22, 2022 @ 13:27:33.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user vagrant",sshd
"Oct 22, 2022 @ 13:27:15.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:27:09.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/adam ; USER=root ; COMMAND=/usr/bin/vim run.sh",sudo
"Oct 22, 2022 @ 13:27:09.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:27:09.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:27:09.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 58582 ssh2",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 58582:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:26:46.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 58582",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 43306:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 43306",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 43306 ssh2",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:44.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 43304 ssh2",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 43304:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:26:43.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 43304",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 33498 ssh2",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 33498:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 33498",sshd
"Oct 22, 2022 @ 13:26:41.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"Accepted password for adam from 192.168.0.4 port 55556 ssh2",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"Received disconnect from 192.168.0.4 port 55556:11: disconnected by user",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"Disconnected from user adam 192.168.0.4 port 55556",sshd
"Oct 22, 2022 @ 13:25:14.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 22, 2022 @ 13:23:55.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:23:39.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/auditbeat setup -e",sudo
"Oct 22, 2022 @ 13:23:39.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:23:39.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:23:39.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:22:05.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:22:01.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/auditbeat setup -e",sudo
"Oct 22, 2022 @ 13:22:01.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:22:01.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:22:01.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:17:55.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat stop",sudo
"Oct 22, 2022 @ 13:17:55.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:17:55.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:17:55.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:17:55.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:17:52.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service auditbeat status",sudo
"Oct 22, 2022 @ 13:17:52.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:17:52.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:17:52.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:17:52.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:17:44.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:17:44.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:17:44.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:17:44.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service metricbeat stop",sudo
"Oct 22, 2022 @ 13:17:44.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:17:30.000","/var/log/auth.log",1b5189ce427c," vagrant : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service packetbeat stop",sudo
"Oct 22, 2022 @ 13:17:30.000","/var/log/auth.log",1b5189ce427c,"pam_limits(sudo:session): Could not set limit for 'core' to soft=-1, hard=-1: Operation not permitted; uid=1000,euid=0",sudo
"Oct 22, 2022 @ 13:17:30.000","/var/log/auth.log",1b5189ce427c,"pam_env(sudo:session): Unable to open env file: /etc/default/locale: No such file or directory",sudo
"Oct 22, 2022 @ 13:17:30.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session closed for user root",sudo
"Oct 22, 2022 @ 13:17:30.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sudo:session): session opened for user root(uid=0) by (uid=1000)",sudo
"Oct 22, 2022 @ 13:17:19.000","/var/log/auth.log",1b5189ce427c,"Accepted publickey for vagrant from 172.17.0.1 port 41754 ssh2: RSA SHA256:lsbtRYvA/onbvAri5DkY2aQ9kixlS+nRF15xrkmDvt4",sshd
"Oct 22, 2022 @ 13:17:19.000","/var/log/auth.log",1b5189ce427c,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 22, 2022 @ 13:17:19.000","/var/log/auth.log",1b5189ce427c,"pam_unix(sshd:session): session opened for user vagrant(uid=1000) by (uid=0)",sshd
"Oct 22, 2022 @ 13:17:19.000","/var/log/auth.log",1b5189ce427c,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 22, 2022 @ 13:16:51.000","/var/log/auth.log",1b5189ce427c,"Server listening on 0.0.0.0 port 22.",sshd
"Oct 22, 2022 @ 13:16:51.000","/var/log/auth.log",1b5189ce427c,"Server listening on :: port 22.",sshd
"Oct 21, 2022 @ 22:33:47.000","/var/log/auth.log",3ae11cbce778,"Received disconnect from 172.17.0.1 port 39558:11: disconnected by user",sshd
"Oct 21, 2022 @ 22:33:47.000","/var/log/auth.log",3ae11cbce778,"syslogin_perform_logout: logout() returned an error",sshd
"Oct 21, 2022 @ 22:33:47.000","/var/log/auth.log",3ae11cbce778,"Disconnected from user vagrant 172.17.0.1 port 39558",sshd
"Oct 21, 2022 @ 22:33:47.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:session): session closed for user vagrant",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"Accepted password for adam from 192.168.0.4 port 41934 ssh2",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 41928 [preauth]",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 21, 2022 @ 22:30:30.000","/var/log/auth.log",3ae11cbce778,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 21, 2022 @ 22:30:29.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 41928 ssh2",sshd
"Oct 21, 2022 @ 22:30:27.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:27.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 41920 [preauth]",sshd
"Oct 21, 2022 @ 22:30:26.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 41920 ssh2",sshd
"Oct 21, 2022 @ 22:30:24.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:24.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 41912 [preauth]",sshd
"Oct 21, 2022 @ 22:30:23.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 41912 ssh2",sshd
"Oct 21, 2022 @ 22:30:20.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 59620 [preauth]",sshd
"Oct 21, 2022 @ 22:30:20.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:19.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 59620 ssh2",sshd
"Oct 21, 2022 @ 22:30:17.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 59608 ssh2",sshd
"Oct 21, 2022 @ 22:30:17.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:17.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 59608 [preauth]",sshd
"Oct 21, 2022 @ 22:30:14.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 59606 [preauth]",sshd
"Oct 21, 2022 @ 22:30:14.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:13.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 59606 ssh2",sshd
"Oct 21, 2022 @ 22:30:11.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 42428 ssh2",sshd
"Oct 21, 2022 @ 22:30:11.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:11.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 42428 [preauth]",sshd
"Oct 21, 2022 @ 22:30:08.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 42422 [preauth]",sshd
"Oct 21, 2022 @ 22:30:08.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:07.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 42422 ssh2",sshd
"Oct 21, 2022 @ 22:30:05.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:05.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 42410 [preauth]",sshd
"Oct 21, 2022 @ 22:30:04.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 42410 ssh2",sshd
"Oct 21, 2022 @ 22:30:02.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:30:02.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 55266 [preauth]",sshd
"Oct 21, 2022 @ 22:30:00.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 55266 ssh2",sshd
"Oct 21, 2022 @ 22:29:59.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:29:58.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 55260 ssh2",sshd
"Oct 21, 2022 @ 22:29:58.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 55260 [preauth]",sshd
"Oct 21, 2022 @ 22:29:55.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:29:55.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 55254 [preauth]",sshd
"Oct 21, 2022 @ 22:29:54.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 55254 ssh2",sshd
"Oct 21, 2022 @ 22:29:52.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:27:44.000","/var/log/auth.log",3ae11cbce778,"Accepted password for adam from 192.168.0.4 port 44328 ssh2",sshd
"Oct 21, 2022 @ 22:27:44.000","/var/log/auth.log",3ae11cbce778,"pam_systemd(sshd:session): Failed to connect to system bus: No such file or directory",sshd
"Oct 21, 2022 @ 22:27:44.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:session): session closed for user adam",sshd
"Oct 21, 2022 @ 22:27:44.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:session): session opened for user adam(uid=1001) by (uid=0)",sshd
"Oct 21, 2022 @ 22:27:44.000","/var/log/auth.log",3ae11cbce778,"pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directory",sshd
"Oct 21, 2022 @ 22:27:43.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 44322 [preauth]",sshd
"Oct 21, 2022 @ 22:27:42.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 44322 ssh2",sshd
"Oct 21, 2022 @ 22:27:40.000","/var/log/auth.log",3ae11cbce778,"Connection closed by authenticating user adam 192.168.0.4 port 49434 [preauth]",sshd
"Oct 21, 2022 @ 22:27:40.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
"Oct 21, 2022 @ 22:27:39.000","/var/log/auth.log",3ae11cbce778,"Failed password for adam from 192.168.0.4 port 49434 ssh2",sshd
"Oct 21, 2022 @ 22:27:37.000","/var/log/auth.log",3ae11cbce778,"pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.0.4  user=adam",sshd
