"@timestamp","@version","@version.keyword","_id","_index","_score","agent.ephemeral_id","agent.ephemeral_id.keyword","agent.id","agent.id.keyword","agent.name","agent.name.keyword","agent.type","agent.type.keyword","agent.version","agent.version.keyword",day,"day.keyword",dayofweek,"dayofweek.keyword","ecs.version","ecs.version.keyword","event.dataset","event.dataset.keyword","event.original","event.original.keyword","host.architecture","host.architecture.keyword","host.containerized","host.hostname","host.hostname.keyword","host.ip","host.ip.keyword","host.mac","host.mac.keyword","host.name","host.name.keyword","host.os.codename","host.os.codename.keyword","host.os.family","host.os.family.keyword","host.os.kernel","host.os.kernel.keyword","host.os.name","host.os.name.keyword","host.os.platform","host.os.platform.keyword","host.os.type","host.os.type.keyword","host.os.version","host.os.version.keyword","input.type","input.type.keyword","log.file.path","log.file.path.keyword","log.offset",message,"message.keyword",month,"month.keyword",tags,"tags.keyword",time,"time.keyword","vsftpd_action","vsftpd_action.keyword","vsftpd_client_ip","vsftpd_client_ip.keyword","vsftpd_command","vsftpd_command.keyword","vsftpd_pid","vsftpd_pid.keyword","vsftpd_user","vsftpd_user.keyword",year,"year.keyword"
"Oct 20, 2022 @ 23:45:51.007",1,1,"EfQS9oMBsx1V2s_5g2v9","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:45:41 2022 [pid 59] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:45:41 2022 [pid 59] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","22,128","Thu Oct 20 23:45:41 2022 [pid 59] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:45:41 2022 [pid 59] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:45:41","23:45:41","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",59,59,"-","-",2022,2022
"Oct 20, 2022 @ 23:45:51.007",1,1,"EvQS9oMBsx1V2s_5g2v9","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:45:41 2022 [pid 59] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:45:41 2022 [pid 59] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","22,063","Thu Oct 20 23:45:41 2022 [pid 59] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:45:41 2022 [pid 59] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:45:41","23:45:41",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",59,59,"-","-",2022,2022
"Oct 20, 2022 @ 23:45:16.849",1,1,"z_QR9oMBsx1V2s_5_mqJ","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:45:11 2022 [pid 57] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:45:11 2022 [pid 57] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,971","Thu Oct 20 23:45:11 2022 [pid 57] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:45:11 2022 [pid 57] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:45:11","23:45:11","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",57,57,"-","-",2022,2022
"Oct 20, 2022 @ 23:45:16.849",1,1,"0PQR9oMBsx1V2s_5_mqJ","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:45:11 2022 [pid 57] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:45:11 2022 [pid 57] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,906","Thu Oct 20 23:45:11 2022 [pid 57] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:45:11 2022 [pid 57] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:45:11","23:45:11",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",57,57,"-","-",2022,2022
"Oct 20, 2022 @ 23:44:42.842",1,1,"sPQR9oMBsx1V2s_5eWqv","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:44:41 2022 [pid 55] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:44:41 2022 [pid 55] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,814","Thu Oct 20 23:44:41 2022 [pid 55] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:44:41 2022 [pid 55] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:44:41","23:44:41","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",55,55,"-","-",2022,2022
"Oct 20, 2022 @ 23:44:42.837",1,1,"r_QR9oMBsx1V2s_5eWqv","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:44:41 2022 [pid 55] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:44:41 2022 [pid 55] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,749","Thu Oct 20 23:44:41 2022 [pid 55] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:44:41 2022 [pid 55] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:44:41","23:44:41",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",55,55,"-","-",2022,2022
"Oct 20, 2022 @ 23:44:18.807",1,1,"k_QR9oMBsx1V2s_5G2rN","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:44:11 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:44:11 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,657","Thu Oct 20 23:44:11 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:44:11 2022 [pid 53] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:44:11","23:44:11","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",53,53,"-","-",2022,2022
"Oct 20, 2022 @ 23:44:18.807",1,1,"lPQR9oMBsx1V2s_5G2rO","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:44:11 2022 [pid 53] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:44:11 2022 [pid 53] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,592","Thu Oct 20 23:44:11 2022 [pid 53] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:44:11 2022 [pid 53] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:44:11","23:44:11",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",53,53,"-","-",2022,2022
"Oct 20, 2022 @ 23:43:44.796",1,1,"D_MQ9oMBsx1V2s_5ltvN","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:43:41 2022 [pid 51] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:43:41 2022 [pid 51] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,435","Thu Oct 20 23:43:41 2022 [pid 51] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:43:41 2022 [pid 51] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:43:41","23:43:41",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",51,51,"-","-",2022,2022
"Oct 20, 2022 @ 23:43:44.796",1,1,"EPMQ9oMBsx1V2s_5ltvN","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:43:41 2022 [pid 51] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:43:41 2022 [pid 51] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,500","Thu Oct 20 23:43:41 2022 [pid 51] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:43:41 2022 [pid 51] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:43:41","23:43:41","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",51,51,"-","-",2022,2022
"Oct 20, 2022 @ 23:43:20.711",1,1,"rvMQ9oMBsx1V2s_5Z5z0","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:43:11 2022 [pid 49] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:43:11 2022 [pid 49] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,278","Thu Oct 20 23:43:11 2022 [pid 49] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:43:11 2022 [pid 49] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:43:11","23:43:11",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",49,49,"-","-",2022,2022
"Oct 20, 2022 @ 23:43:20.711",1,1,"r_MQ9oMBsx1V2s_5Z5z0","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:43:11 2022 [pid 49] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:43:11 2022 [pid 49] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,343","Thu Oct 20 23:43:11 2022 [pid 49] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:43:11 2022 [pid 49] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:43:11","23:43:11","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",49,49,"-","-",2022,2022
"Oct 20, 2022 @ 23:42:46.690",1,1,"rPMQ9oMBsx1V2s_5Z5z0","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:42:41 2022 [pid 47] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:42:41 2022 [pid 47] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,121","Thu Oct 20 23:42:41 2022 [pid 47] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:42:41 2022 [pid 47] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:42:41","23:42:41",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",47,47,"-","-",2022,2022
"Oct 20, 2022 @ 23:42:46.690",1,1,"rfMQ9oMBsx1V2s_5Z5z0","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:42:41 2022 [pid 47] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:42:41 2022 [pid 47] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","21,186","Thu Oct 20 23:42:41 2022 [pid 47] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""","Thu Oct 20 23:42:41 2022 [pid 47] FTP response: Client ""192.168.20.3"", ""220 (vsFTPd 2.3.4)""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:42:41","23:42:41","FTP response","FTP response","192.168.20.3","192.168.20.3","""220 (vsFTPd 2.3.4)""","""220 (vsFTPd 2.3.4)""",47,47,"-","-",2022,2022
"Oct 20, 2022 @ 23:42:12.651",1,1,"qvMQ9oMBsx1V2s_5Z5z0","filebeat-2022.10.20","-","3db771dd-380f-4c85-abf0-31f39e08eac2","3db771dd-380f-4c85-abf0-31f39e08eac2","dc2287ad-332b-4c56-857d-8ebec7b82407","dc2287ad-332b-4c56-857d-8ebec7b82407",36b9d60cfba2,36b9d60cfba2,filebeat,filebeat,"8.4.3","8.4.3",20,20,Thu,Thu,"8.0.0","8.0.0",vsftpd,vsftpd,"Thu Oct 20 23:42:11 2022 [pid 45] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:42:11 2022 [pid 45] CONNECT: Client ""192.168.20.3""","x86_64","x86_64",true,36b9d60cfba2,36b9d60cfba2,"192.168.20.6","192.168.20.6","02:42:c0:a8:14:06","02:42:c0:a8:14:06",36b9d60cfba2,36b9d60cfba2,jammy,jammy,debian,debian,"5.4.0-124-generic","5.4.0-124-generic",Ubuntu,Ubuntu,ubuntu,ubuntu,linux,linux,"22.04.1 LTS (Jammy Jellyfish)","22.04.1 LTS (Jammy Jellyfish)",filestream,filestream,"/var/log/vsftpd.log","/var/log/vsftpd.log","20,964","Thu Oct 20 23:42:11 2022 [pid 45] CONNECT: Client ""192.168.20.3""","Thu Oct 20 23:42:11 2022 [pid 45] CONNECT: Client ""192.168.20.3""",Oct,Oct,"beats_input_codec_plain_applied, _grok_vsftpd_success","beats_input_codec_plain_applied, _grok_vsftpd_success","23:42:11","23:42:11",CONNECT,CONNECT,"192.168.20.3","192.168.20.3","-","-",45,45,"-","-",2022,2022
